"","Year","Country","Populations","Emissions_Yearly_Total","Emissions_Capita","LAT","LONG","Global_Pop"
"4591","X1993","Austria",7839625,60276.33333,7.68867558503542,47.333333,13.333333,38125881315
"4592","X1993","Zimbabwe",11244552,16206.66667,1.44129056156854,-19,29,38125881315
"4593","X1993","Guinea",6871525,1103.666667,0.160614516670851,11,-10,38125881315
"4594","X1993","Italy",56937520,423192,7.23390013006069,42.833333,12.833333,38125881315
"4595","X1993","Bahrain",532362,15139.66667,28.4386689257811,26,50.5,38125881315
"4596","X1993","Fiji",754981,762.6666667,1.01017994713333,-18,178,38125881315
"4597","X1993","Sudan",22753100,2907.666667,0.127792110379099,16,30,38125881315
"4598","X1993","Bhutan",533895,187,0.350256136506242,27.5,90.5,38125881315
"4599","X1993","Albania",3224901,2343,0.726533930809039,41,20,38125881315
"4600","X1993","Philippines",66173874,49478,0.747696893187786,13,122,38125881315
"4601","X1993","South Africa",39609488,342518,8.64737256891581,-30,26,38125881315
"4602","X1993","Mali",9313042,454.6666667,0.048820424804985,17,-4,38125881315
"4603","X1993","Zambia",8478471,2500.666667,0.294943117298705,-15,30,38125881315
"4604","X1993","Somalia",6498410,11,0.001692721758092,6,48,38125881315
"4605","X1993","Saudi Arabia",17679720,313789.6667,17.7485653996029,25,45,38125881315
"4606","X1993","Uruguay",3177035,4466,1.40571318855474,-33,-56,38125881315
"4607","X1993","Trinidad and Tobago",1243590,16819,13.5245539124631,11,-61,38125881315
"4608","X1993","Jamaica",2418080,8415,3.48003374578178,18.25,-77.5,38125881315
"4609","X1993","Chad",6583079,99,0.015038555666733,15,19,38125881315
"4610","X1993","Namibia",1558055,18.33333333,0.738955513979502,-22,17,38125881315
"4611","X1993","Japan",123653405,1108462.667,8.96427127636854,36,138,38125881315
"4612","X1993","United States",260803255,5167015.333,19.2839234310937,39.828175,-98.5795,38125881315
"4613","X1993","Kenya",25846436,6347,0.245565771621279,1,38,38125881315
"4614","X1993","Botswana",1506037,3509,2.32995603693668,-22,24,38125881315
"4615","X1993","Israel",4986162,45144,9.05385745589494,31.5,34.75,38125881315
"4616","X1993","Tajikistan",5607922,5170,0.921910112159192,39,71,38125881315
"4617","X1993","Bangladesh",112645460,17405.66667,0.154517249666934,24,90,38125881315
"4618","X1993","New Caledonia",181946,1771,9.73365723896101,-21.5,165.5,38125881315
"4619","X1993","Pakistan",121029915,78001,0.644477034000041,30,70,38125881315
"4620","X1993","Tunisia",8672916,16500,1.90247432351472,34,9,38125881315
"4621","X1993","Niger",8578542,880,0.102581534251391,16,8,38125881315
"4622","X1993","Argentina",33982035,118598.3333,3.49003034495531,-34,-64,38125881315
"4623","X1993","Moldova",4374366,15627.33333,3.57247960809254,47,29,38125881315
"4624","X1993","Mexico",89109703,330304.3333,3.70671567981024,23,-102,38125881315
"4625","X1993","Armenia",3370373,2896.666667,0.859449878890754,40,45,38125881315
"4626","X1993","Gabon",1023531,3281.666667,3.20622107846921,-1,11.75,38125881315
"4627","X1993","Oman",2113398,13977.33333,6.36731305067321,21,57,38125881315
"4628","X1993","Sierra Leone",3946835,216.3333333,0.054811851352624,8.5,-11.5,38125881315
"4629","X1993","Tanzania",28152305,2636.333333,0.093645381198212,-6,35,38125881315
"4630","X1993","Rwanda",5984449,641.6666667,0.107222346897211,-2,30,38125881315
"4631","X1993","Seychelles",73285,161.3333333,2.20145095631211,-4.583333,55.666667,38125881315
"4632","X1993","India",928226051,814223.6667,0.877182520130182,20,77,38125881315
"4633","X1993","Mauritania",2166948,2962.666667,1.36720708880262,20,-12,38125881315
"4634","X1993","Ecuador",10953182,24185.33333,2.20806459103239,-2,-77.5,38125881315
"4635","X1993","Cuba",10790686,29344.33333,2.71941314327313,22,-79.5,38125881315
"4636","X1993","Poland",38316289,352487.6667,9.19942081725782,52,20,38125881315
"4637","X1993","Latvia",2571110,12107.33333,4.70899079904529,57,25,38125881315
"4638","X1993","Uzbekistan",21990917,118521.3333,5.38955848604828,41.707542,63.84911,38125881315
"4639","X1993","Uganda",19561967,832.3333333,0.042548550119389,2,33,38125881315
"4640","X1993","Maldives",237606,216.3333333,0.910470835472729,3.2,73,38125881315
"4641","X1993","Bulgaria",8550495,68071.66667,7.9611375325834,43,25,38125881315
"4642","X1993","Paraguay",4575121,2951.666667,0.64515597875262,-22.993333,-57.996389,38125881315
"4643","X1993","Sao Tome and Principe",123137,73.33333333,0.387102712155296,1,7,38125881315
"4644","X1993","Germany",80926118,878980.6667,10.8440310127484,51.5,10.5,38125881315
"4645","X1993","Ukraine",51546666,546062,10.5935464380955,49,32,38125881315
"4646","X1993","Djibouti",603534,429,0.710813309606418,11.5,42.5,38125881315
"4647","X1993","Lebanon",3249799,11656.33333,3.58678593147863,33.833333,35.833333,38125881315
"4648","X1993","Aruba",72573,1771,24.4030148953468,12.5,-69.966667,38125881315
"4649","X1993","Jordan",4019284,12100,3.01048644484938,31,36,38125881315
"4650","X1993","Vietnam",71416812,23004.66667,0.322118364323889,16.166667,107.833333,38125881315
"4651","X1993","Samoa",165172,128.3333333,0.776967847657795,-13.803096,-172.178309,38125881315
"4652","X1993","Croatia",4628968,16426.66667,3.54866714711933,45.166667,15.5,38125881315
"4653","X1993","Estonia",1497364,18626.66667,11.8543876661475,59,26,38125881315
"4654","X1993","Luxembourg",396179,10835,27.228432938983,49.75,6.166667,38125881315
"4655","X1993","Belarus",10301336,74444.33333,7.22666781603215,53,28,38125881315
"4656","X1993","Tonga",95541,102.6666667,1.0745822910234,-20,-175,38125881315
"4657","X1993","United Kingdom",57681639,567471.6667,9.68295416617178,54,-4,38125881315
"4658","X1993","Solomon Islands",336960,157.6666667,0.467909148464704,-8,159,38125881315
"4659","X1993","Georgia",5254049,9951.333333,1.89403131438883,41.999981,43.499905,38125881315
"4660","X1993","Switzerland",6891266,40758.66667,5.91453974736524,47,8,38125881315
"4661","X1993","Ghana",16105502,4664,0.289590476596135,8,-2,38125881315
"4662","X1993","Turkmenistan",3991917,27661.33333,6.9293357886282,40,60,38125881315
"4663","X1993","Benin",5290562,1133,0.214154942329378,9.5,2.25,38125881315
"4664","X1993","Cambodia",10539239,476.6666667,0.045227806928628,13,105,38125881315
"4665","X1993","Cayman Islands",30074,333.6666667,11.0948549134357,19.5,-80.666667,38125881315
"4666","X1993","Panama",2569672,4128.666667,1.53391820694107,9,-80,38125881315
"4667","X1993","Nepal",20546441,1466.666667,0.071383003346743,28,84,38125881315
"4668","X1993","Afghanistan",17053213,1375,0.080629966915912,33,66,38125881315
"4669","X1993","Dominica",71181,62.33333333,0.875701849276258,15.5,-61.333333,38125881315
"4670","X1993","Marshall Islands",50040,62.33333333,1.24567013056222,10,167,38125881315
"4671","X1993","Burkina Faso",10118634,627,0.061964885774107,13,-2,38125881315
"4672","X1993","Liberia",2030591,322.6666667,0.158902835020281,6.5,-9.5,38125881315
"4673","X1993","Nigeria",104931559,60056.33333,0.572338140266584,10,8,38125881315
"4674","X1993","Bermuda",60799,480.3333333,7.90034923820019,32.333333,-64.75,38125881315
"4675","X1993","Barbados",261885,1114.666667,4.25632115877834,13.166667,-59.533333,38125881315
"4676","X1993","Iceland",262386,1991,7.58805728964198,65,-18,38125881315
"4677","X1993","Kiribati",75227,22,0.292448190144496,-5,-170,38125881315
"4678","X1993","France",57412239,389070,6.77677803159706,46,2,38125881315
"4679","X1993","Vanuatu",159857,66,0.412869001670243,-16,167,38125881315
"4680","X1993","Spain",39203352,219387.6667,5.59614562210565,40,-4,38125881315
"4681","X1993","Singapore",3287420,54622.33333,16.6155627614766,1.366667,103.8,38125881315
"4682","X1993","Iraq",19008018,66795.66667,3.51407846239764,33,44,38125881315
"4683","X1993","Greece",10464295,75639.66667,7.22835763581461,39,22,38125881315
"4684","X1993","Malta",379574,2669.333333,7.03244514464461,35.916667,14.433333,38125881315
"4685","X1993","Costa Rica",3303412,3952.666667,1.19654062728678,10,-84,38125881315
"4686","X1993","Qatar",491420,30719.33333,62.5113616322765,25.5,51.25,38125881315
"4687","X1993","United Arab Emirates",2121704,65974.33333,31.0949752337429,24,54,38125881315
"4688","X1993","Belize",207962,377.6666667,1.81603690417801,17.25,-88.75,38125881315
"4689","X1993","Togo",3897510,865.3333333,0.222022094448336,8,1.166667,38125881315
"4690","X1993","Sri Lanka",17925624,4902.333333,0.27348187897578,7,81,38125881315
"4691","X1993","Haiti",7573160,663.6666667,0.087634047962365,19,-72.416667,38125881315
"4692","X1993","Sweden",8738894,52030,5.95384267162412,62,15,38125881315
"4693","X1993","French Polynesia",207494,590.3333333,2.96876054247352,-15,-140,38125881315
"4694","X1993","Slovenia",1952220,13152.33333,6.74275098776436,46.25,15.166667,38125881315
"4695","X1993","Hungary",10348284,60118.66667,5.80882137882313,47,20,38125881315
"4696","X1993","Comoros",470765,77,0.163563561437235,-12.166667,44.25,38125881315
"4697","X1993","Cote d'Ivoire",13820229,5892.333333,0.426355694491989,8,-5,38125881315
"4698","X1993","Mozambique",14854590,1078,0.072570161815304,-18.25,35,38125881315
"4699","X1993","Suriname",424455,2156,5.07945483031181,4,-56,38125881315
"4700","X1993","Azerbaijan",7562075,49360.66667,6.52739713196003,40.5,47.5,38125881315
"4701","X1993","Norway",4309369,32193.33333,7.47054460486752,62,10,38125881315
"4702","X1993","Thailand",58671177,142541.6667,2.22807870379011,15,100,38125881315
"4703","X1993","Denmark",5191370,57152.33333,11.0091042120545,56,10,38125881315
"4704","X1993","Guinea-Bissau",1080767,278.6666667,0.25784157609056,12,-15,38125881315
"4705","X1993","Honduras",5303798,2849,0.537162237325026,15,-86.5,38125881315
"4706","X1993","Nicaragua",4430182,2302.666667,0.519767961376455,13,-85,38125881315
"4707","X1993","Indonesia",193525648,218581,1.12946786257499,-5,120,38125881315
"4708","X1993","Swaziland",926420,132,0.142483970553313,-26.5,31.5,38125881315
"4709","X1993","El Salvador",5584047,3890.333333,0.696687068238024,13.833333,-88.916667,38125881315
"4710","X1993","Canada",28704519,477876.6667,16.6481335801748,60,-96,38125881315
"4711","X1993","Mongolia",2271236,9313.333333,4.10055728833698,46,105,38125881315
"4712","X1993","Mauritius",1105659,1774.666667,1.60507594716514,-20.3,57.583333,38125881315
"4713","X1993","Netherlands",15212612,172135.3333,10.8884435274276,52.5,5.75,38125881315
"4714","X1993","Angola",11371750,5800.666667,0.510094459222782,-12.5,18.5,38125881315
"4715","X1993","Greenland",55688,502.3333333,9.02049513958722,72,-40,38125881315
"4716","X1993","Kazakhstan",16293800,221085.3333,13.5686784748391,48,68,38125881315
"4717","X1993","Guatemala",9564571,5657.666667,0.591523306865166,15.5,-90.25,38125881315
"4718","X1993","Palau",16345,110,6.72988681553992,6,134,38125881315
"4719","X1993","Finland",5061394,50563.33333,9.99000143702176,64,26,38125881315
"4720","X1993","Belgium",10032084,108914.6667,10.8566342413667,50.833333,4,38125881315
"4721","X1993","Bosnia and Herzegovina",3677379,3270.666667,0.801657919947876,44.25,17.833333,38125881315
"4722","X1993","Lithuania",3673606,17493.66667,4.76198772178254,56,24,38125881315
"4723","X1993","Bolivia",7138204,8037.333333,1.1259601621547,-17,-65,38125881315
"4724","X1993","Colombia",35146220,64016.33333,1.8214286865937,4,-72,38125881315
"4725","X1993","Equatorial Guinea",413730,102.6666667,0.24814895382657,2,10,38125881315
"4726","X1993","Antigua and Barbuda",65238,308,4.72117477543763,17.05,-61.8,38125881315
"4727","X1993","New Zealand",3564531,26906,7.54722944851183,-42,174,38125881315
"4728","X1993","Papua New Guinea",4479959,1994.666667,0.445242169999026,-6,147,38125881315
"4729","X1993","Guyana",724909,1056,1.45673456944251,5,-59,38125881315
"4730","X1993","Ireland",3565952,31254.66667,8.76166214987377,53,-8,38125881315
"4731","X1993","Australia",17727413,302089.3333,17.0408019113298,-25,135,38125881315
"4732","X1993","Peru",22980182,23554.66667,1.02499913476171,-10,-76,38125881315
"4733","X1993","Libya",4598629,38943.66667,8.4685384854196,25,17,38125881315
"4734","X1993","Malawi",9721620,693,0.07128441556037,-13.5,34,38125881315
"4735","X1993","Morocco",26107772,28215,1.08071267054117,32,-5,38125881315
"4736","X1993","Madagascar",12343496,1070.666667,0.086739337596631,-20,47,38125881315
"4737","X1993","China",1188687527,2878432.333,2.42152143289651,35,105,38125881315
"4738","X1993","Romania",22948987,120688.3333,5.25898303630279,46,25,38125881315
"4739","X1993","Algeria",27169903,82467,3.03523350819471,28,3,38125881315
"4740","X1993","Cyprus",818858,5665,6.69876014319129,35,33,38125881315
"4741","X1993","Brazil",156985824,230717.6667,1.46967196985248,-10,-55,38125881315
"4742","X1993","Senegal",7915080,3593.333333,0.453985725139017,14,-14,38125881315
"4743","X1993","Cameroon",13236573,3897.666667,0.294461917496822,6,12,38125881315
"4744","X1993","Malaysia",19701263,91714.33333,4.65525145942843,2.5,112.5,38125881315
"4745","X1993","Portugal",10028171,46808.66667,4.66771724042865,39.5,-8,38125881315
"4746","X1993","Burundi",5933293,337.3333333,0.056854319065877,-3.5,30,38125881315
"4747","X1994","French Polynesia",211583,513.3333333,2.54746364310932,-15,-140,38703164143
"4748","X1994","Samoa",166662,121,0.7260203285692,-13.803096,-172.178309,38703164143
"4749","X1994","Belgium",10057529,113296.3333,11.2648279048794,50.833333,4,38703164143
"4750","X1994","Seychelles",74016,187,2.52648076091656,-4.583333,55.666667,38703164143
"4751","X1994","Eritrea",3186063,183.3333333,0.05754228128362,15,39,38703164143
"4752","X1994","Rwanda",5648306,619.6666667,0.10970840932957,-2,30,38703164143
"4753","X1994","Armenia",3290540,2966.333333,0.901473111809409,40,45,38703164143
"4754","X1994","Zimbabwe",11469872,17644,1.53829092425792,-19,29,38703164143
"4755","X1994","United Arab Emirates",2232980,73124.33333,32.7474197410336,24,54,38703164143
"4756","X1994","Mauritius",1122040,1624.333333,1.44766080828966,-20.3,57.583333,38703164143
"4757","X1994","Brazil",159398558,242132,1.51903507182292,-10,-55,38703164143
"4758","X1994","Niger",8871631,872.6666667,0.098365978777371,16,8,38703164143
"4759","X1994","Suriname",430102,2163.333333,5.02981463311803,4,-56,38703164143
"4760","X1994","Argentina",34420352,123339.3333,3.58332574092599,-34,-64,38703164143
"4761","X1994","Tanzania",29064223,2445.666667,0.084146982586346,-6,35,38703164143
"4762","X1994","Israel",5164345,47116.66667,9.12345450713821,31.5,34.75,38703164143
"4763","X1994","Greece",10574134,78356.66667,7.41022070144625,39,22,38703164143
"4764","X1994","Kiribati",76188,22,0.288759384680002,-5,-170,38703164143
"4765","X1994","Burkina Faso",10401025,645.3333333,0.062045167022801,13,-2,38703164143
"4766","X1994","Vietnam",72769366,26227.66667,0.36042181082994,16.166667,107.833333,38703164143
"4767","X1994","Djibouti",613219,429,0.69958693386865,11.5,42.5,38703164143
"4768","X1994","Philippines",67703053,54794.66667,0.809338194345042,13,122,38703164143
"4769","X1994","Tonga",95691,106.3333333,1.11121561414692,-20,-175,38703164143
"4770","X1994","Albania",3179442,1928.666667,0.606605393860516,41,20,38703164143
"4771","X1994","Uruguay",3200342,4066.333333,1.27059337200003,-33,-56,38703164143
"4772","X1994","Grenada",99313,146.6666667,1.4768123676323,12.116667,-61.666667,38703164143
"4773","X1994","United Kingdom",57838596,563724.3333,9.5989247963995,54,-4,38703164143
"4774","X1994","Somalia",6484228,11,0.001696423999896,6,48,38703164143
"4775","X1994","Turkey",57911273,156830.6667,2.70811982783847,39.059012,34.911546,38703164143
"4776","X1994","Haiti",7724690,300.6666667,0.03892281329952,19,-72.416667,38703164143
"4777","X1994","Saudi Arabia",18117969,308990,17.0543398103838,25,45,38703164143
"4778","X1994","Mexico",90691331,347952,3.8366621832907,23,-102,38703164143
"4779","X1994","Germany",81495194,867089.6667,10.6200127580529,51.5,10.5,38703164143
"4780","X1994","Algeria",27751086,86342.66667,3.1113256852963,28,3,38703164143
"4781","X1994","Maldives",243256,220,0.904397013845496,3.2,73,38703164143
"4782","X1994","Lebanon",3364891,12741.66667,3.78665064237346,33.833333,35.833333,38703164143
"4783","X1994","Afghanistan",18553819,1320,0.07114438272789,33,66,38703164143
"4784","X1994","Guinea",7249558,1228.333333,0.169435617086357,11,-10,38703164143
"4785","X1994","Honduras",5440691,3336.666667,0.613279943056253,15,-86.5,38703164143
"4786","X1994","Luxembourg",401804,10219,25.3597939957458,49.75,6.166667,38703164143
"4787","X1994","New Zealand",3623421,26392.66667,7.28188453214057,-42,174,38703164143
"4788","X1994","Thailand",59126690,158264.3333,2.46008472090466,15,100,38703164143
"4789","X1994","India",946373316,864853,0.913860302216405,20,77,38703164143
"4790","X1994","Poland",38364540,336130.6667,8.76149346940343,52,20,38703164143
"4791","X1994","Cameroon",13589699,3817,0.280874506492013,6,12,38703164143
"4792","X1994","Iraq",19633844,75038.33333,3.82188700966216,33,44,38703164143
"4793","X1994","Jamaica",2439337,8631.333333,3.53839315081653,18.25,-77.5,38703164143
"4794","X1994","Sierra Leone",3915066,286,0.073051131194212,8.5,-11.5,38703164143
"4795","X1994","Iceland",264909,2009.333333,7.58499459562844,65,-18,38703164143
"4796","X1994","Colombia",35797965,67565.66667,1.8874164122644,4,-72,38703164143
"4797","X1994","Slovenia",1959752,13324.66667,6.80664356170236,46.25,15.166667,38703164143
"4798","X1994","Fiji",765725,817.6666667,1.06783331700893,-18,178,38703164143
"4799","X1994","Angola",11742960,3890.333333,0.331290691046664,-12.5,18.5,38703164143
"4800","X1994","Belize",214153,374,1.74641494632342,17.25,-88.75,38703164143
"4801","X1994","Bulgaria",8449971,54340,6.43079130094056,43,25,38703164143
"4802","X1994","Papua New Guinea",4595463,2181.666667,0.474743603999568,-6,147,38703164143
"4803","X1994","Libya",4687106,44128.33333,9.41483579277561,25,17,38703164143
"4804","X1994","Bangladesh",115059015,18967.66667,0.164851634325799,24,90,38703164143
"4805","X1994","Paraguay",4685320,3498,0.746587212826445,-22.993333,-57.996389,38703164143
"4806","X1994","Singapore",3385486,65362,19.3065338329563,1.366667,103.8,38703164143
"4807","X1994","Guinea-Bissau",1103003,278.6666667,0.252643616260941,12,-15,38703164143
"4808","X1994","Portugal",10077548,47564,4.71979890346342,39.5,-8,38703164143
"4809","X1994","Sudan",23358732,4444,0.190250052956642,16,30,38703164143
"4810","X1994","Switzerland",6961228,41316,5.93515971607308,47,8,38703164143
"4811","X1994","New Caledonia",186358,1723.333333,9.24743415004096,-21.5,165.5,38703164143
"4812","X1994","Kenya",26642887,6556,0.246069429337744,1,38,38703164143
"4813","X1994","Azerbaijan",7669735,42669,5.56329521163378,40.5,47.5,38703164143
"4814","X1994","Palau",16804,110,6.54606046179481,6,134,38703164143
"4815","X1994","Aruba",76762,1763.666667,22.9757779456849,12.5,-69.966667,38703164143
"4816","X1994","Ukraine",51377434,446970.3333,8.69974030492323,49,32,38703164143
"4817","X1994","Peru",23404523,23228.33333,0.992471982160599,-10,-76,38703164143
"4818","X1994","Uzbekistan",22466866,110971.6667,4.93934786750705,41.707542,63.84911,38703164143
"4819","X1994","Estonia",1467016,18659.66667,12.0521294019061,59,26,38703164143
"4820","X1994","China",1201522570,3057963.333,2.54507356087211,35,105,38703164143
"4821","X1994","Malta",383314,2438.333333,6.36119039047187,35.916667,14.433333,38703164143
"4822","X1994","Ecuador",11173647,13636.33333,1.22040130078687,-2,-77.5,38703164143
"4823","X1994","Ethiopia",55281054,3003,0.053858114451532,8,38,38703164143
"4824","X1994","Ireland",3586685,32703,9.11584559744351,53,-8,38703164143
"4825","X1994","Belarus",10293127,65908.33333,6.40314001112911,53,28,38703164143
"4826","X1994","Indonesia",196488446,221393.3333,1.12674988194132,-5,120,38703164143
"4827","X1994","Chile",14174890,38885,2.7432311644041,-30,-71,38703164143
"4828","X1994","Sao Tome and Principe",125488,73.33333333,0.379850397381954,1,7,38703164143
"4829","X1994","Cyprus",837205,5811.666667,6.73152533330148,35,33,38703164143
"4830","X1994","Lithuania",3652438,17358,4.75244206746288,56,24,38703164143
"4831","X1994","Swaziland",944404,484,0.512492534974439,-26.5,31.5,38703164143
"4832","X1994","Senegal",8143140,3901.333333,0.479094468882192,14,-14,38703164143
"4833","X1994","Liberia",2039922,319,0.156378528198627,6.5,-9.5,38703164143
"4834","X1994","Uganda",20193432,762.6666667,0.037768055804812,2,33,38703164143
"4835","X1994","Bahrain",545329,15253.33333,27.9708824092123,26,50.5,38703164143
"4836","X1994","Croatia",4658613,16874,3.62210812531541,45.166667,15.5,38703164143
"4837","X1994","Mali",9564231,462,0.048304981341417,17,-4,38703164143
"4838","X1994","Italy",56965197,412566,7.15069939984584,42.833333,12.833333,38703164143
"4839","X1994","Qatar",495126,30220.66667,61.0363153352211,25.5,51.25,38703164143
"4840","X1994","Netherlands",15320112,172729.3333,10.8218529995081,52.5,5.75,38703164143
"4841","X1994","Malawi",9772164,718.6666667,0.073542223264639,-13.5,34,38703164143
"4842","X1994","Finland",5086368,57493.33333,11.3034159803878,64,26,38703164143
"4843","X1994","Chad",6785842,102.6666667,0.015129539807538,15,19,38703164143
"4844","X1994","Malaysia",20205446,94002.33333,4.65232657241683,2.5,112.5,38703164143
"4845","X1994","Hungary",10342427,58061.66667,5.61463958121242,47,20,38703164143
"4846","X1994","Antigua and Barbuda",66895,311.6666667,4.65904277848369,17.05,-61.8,38703164143
"4847","X1994","Madagascar",12728117,1316.333333,0.103419330081059,-20,47,38703164143
"4848","X1994","Namibia",1603865,29.33333333,0.823011911850436,-22,17,38703164143
"4849","X1994","South Africa",40542036,358897,8.85246611689655,-30,26,38703164143
"4850","X1994","Bermuda",61104,473,7.74090075936109,32.333333,-64.75,38703164143
"4851","X1994","Bolivia",7304230,8906.333333,1.21933911354562,-17,-65,38703164143
"4852","X1994","Latvia",2528893,11315.33333,4.47442154861172,57,25,38703164143
"4853","X1994","Tajikistan",5691845,2354,0.41357415741293,39,71,38703164143
"4854","X1994","Morocco",26523600,29637.66667,1.11740739065084,32,-5,38703164143
"4855","X1994","Denmark",5212071,61046.33333,11.7124907418439,56,10,38703164143
"4856","X1994","Moldova",4361061,12089,2.77203185188192,47,29,38703164143
"4857","X1994","Cayman Islands",31437,366.6666667,11.6635387176469,19.5,-80.666667,38703164143
"4858","X1994","Canada",29009032,454450.3333,15.6658220561559,60,-96,38703164143
"4859","X1994","Bosnia and Herzegovina",3462032,3630,0.933074371736984,44.25,17.833333,38703164143
"4860","X1994","Cambodia",10862069,539,0.049622222064691,13,105,38703164143
"4861","X1994","Panama",2622903,4781.333333,1.65376556688016,9,-80,38703164143
"4862","X1994","Comoros",482401,77,0.15961824291409,-12.166667,44.25,38703164143
"4863","X1994","Barbados",262637,748,2.84803740523993,13.166667,-59.533333,38703164143
"4864","X1994","Austria",7894229,61097.66667,7.73953563630681,47.333333,13.333333,38703164143
"4865","X1994","Oman",2182619,15880.33333,7.01206516880256,21,57,38703164143
"4866","X1994","Mongolia",2288370,7960.333333,3.4786041301596,46,105,38703164143
"4867","X1994","Guyana",726552,1334.666667,1.83698712090348,5,-59,38703164143
"4868","X1994","Costa Rica",3384498,5269,1.55680399279302,10,-84,38703164143
"4869","X1994","Benin",5473217,1265,0.231125497125365,9.5,2.25,38703164143
"4870","X1994","Spain",39318577,233537.3333,5.93961814369155,40,-4,38703164143
"4871","X1994","Jordan",4216536,13632.66667,3.23314366737689,31,36,38703164143
"4872","X1994","Pakistan",124121817,84832,0.683457606812185,30,70,38703164143
"4873","X1994","Nicaragua",4535802,2541,0.560209638780529,13,-85,38703164143
"4874","X1994","Kazakhstan",16120117,199470.3333,12.3740003458618,48,68,38703164143
"4875","X1994","Romania",22810195,115404.6667,5.05934590505108,46,25,38703164143
"4876","X1994","Tunisia",8808669,15939,1.80946746892181,34,9,38703164143
"4877","X1994","Guatemala",9788284,6838.333333,0.698624328159393,15.5,-90.25,38703164143
"4878","X1994","Zambia",8692599,2420,0.27839774962586,-15,30,38703164143
"4879","X1994","Dominica",71350,69.66666667,0.976407381452931,15.5,-61.333333,38703164143
"4880","X1994","Australia",17921818,303930,16.9586589931892,-25,135,38703164143
"4881","X1994","El Salvador",5663820,4429.333333,0.782039918876895,13.833333,-88.916667,38703164143
"4882","X1994","Nigeria",107452627,46654.66667,0.434188236893144,10,8,38703164143
"4883","X1994","Sri Lanka",18089720,5408.333333,0.29897274990068,7,81,38703164143
"4884","X1994","Vanuatu",164254,66,0.40181669852789,-16,167,38703164143
"4885","X1994","Greenland",55631,506,9.0956481098668,72,-40,38703164143
"4886","X1994","Bhutan",523417,212.6666667,0.406304469794956,27.5,90.5,38703164143
"4887","X1994","Norway",4333931,29245.33333,6.74799237305193,62,10,38703164143
"4888","X1994","Turkmenistan",4095512,33473,8.17309288801986,40,60,38703164143
"4889","X1994","Equatorial Guinea",428005,36.66666667,0.085668781127946,2,10,38703164143
"4890","X1994","Mauritania",2228453,3124,1.40186936857093,20,-12,38703164143
"4891","X1994","Ghana",16554855,5071,0.306314975274625,8,-2,38703164143
"4892","X1994","Solomon Islands",346599,154,0.444317496588276,-8,159,38703164143
"4893","X1994","Cuba",10847842,32197,2.96805576629896,22,-79.5,38703164143
"4894","X1994","France",57628904,369424,6.41039433961819,46,2,38703164143
"4895","X1994","Nepal",21064150,1697.666667,0.080595071088397,28,84,38703164143
"4896","X1994","Togo",3982804,832.3333333,0.20898174585878,8,1.166667,38703164143
"4897","X1994","Mozambique",15409381,1070.666667,0.069481484471483,-18.25,35,38703164143
"4898","X1994","Botswana",1546414,3509,2.26912068825037,-22,24,38703164143
"4899","X1994","United States",263468980,5226701.333,19.4371799692048,39.828175,-98.5795,38703164143
"4900","X1994","Trinidad and Tobago",1253000,19851.33333,15.8430433625964,11,-61,38703164143
"4901","X1994","Gabon",1055707,3351.333333,3.17449191237089,-1,11.75,38703164143
"4902","X1994","Japan",124097649,1173920,9.45964730194327,36,138,38703164143
"4903","X1994","Georgia",5157814,6083,1.17937560369567,41.999981,43.499905,38703164143
"4904","X1994","Cote d'Ivoire",14253952,5250.666667,0.36836567617645,8,-5,38703164143
"4905","X1994","Sweden",8789976,54534.33333,6.20415042468072,62,15,38703164143
"4906","X1994","Burundi",6017127,341,0.056671564352888,-3.5,30,38703164143
"4907","X1994","Marshall Islands",50565,66,1.30525066745773,10,167,38703164143
"4908","X1995","Saudi Arabia",18491845,236232.3333,12.7749466499061,25,45,39283453730
"4909","X1995","Belize",220311,377.6666667,1.71424334993108,17.25,-88.75,39283453730
"4910","X1995","Philippines",69255386,60705.33333,0.876543137501729,13,122,39283453730
"4911","X1995","Jamaica",2461516,9702,3.94147346594538,18.25,-77.5,39283453730
"4912","X1995","Vietnam",74008073,29032.66667,0.393033698724552,16.166667,107.833333,39283453730
"4913","X1995","Haiti",7877569,942.3333333,0.119622352191816,19,-72.416667,39283453730
"4914","X1995","Costa Rica",3468918,4865.666667,1.40264678111926,10,-84,39283453730
"4915","X1995","Fiji",775651,869,1.12034922922809,-18,178,39283453730
"4916","X1995","Iraq",20288226,77894.66667,3.83940255134513,33,44,39283453730
"4917","X1995","France",57844501,393253.6667,6.79846242716601,46,2,39283453730
"4918","X1995","Burundi",6086751,333.6666667,0.054818517574756,-3.5,30,39283453730
"4919","X1995","El Salvador",5733401,5280,0.920919363567976,13.833333,-88.916667,39283453730
"4920","X1995","Kenya",27425720,7553.333333,0.275410575668873,1,38,39283453730
"4921","X1995","Luxembourg",407522,8349,20.4062602755189,49.75,6.166667,39283453730
"4922","X1995","Botswana",1585637,3523.666667,2.22224044132842,-22,24,39283453730
"4923","X1995","Chad",6998108,102.6666667,0.014670631928897,15,19,39283453730
"4924","X1995","Lithuania",3629104,16203,4.46473840374924,56,24,39283453730
"4925","X1995","Liberia",2094591,333.6666667,0.159299198109161,6.5,-9.5,39283453730
"4926","X1995","Norway",4359096,34903,8.00693538293261,62,10,39283453730
